permit_id,sensor_reading_id,permit_type,status,zone_id,unit_id,issued_at,expires_at
PERMIT-002054,2054,electrical,revoked,unit-2-zone-3,unit-2,2026-06-12T00:52:38.053381,2026-06-12T03:04:36.667443
PERMIT-002055,2055,confined_space,active,unit-4-zone-1,unit-4,2026-06-12T06:38:21.176462,2026-06-12T11:52:20.211308
PERMIT-002056,2056,confined_space,active,unit-5-zone-1,unit-5,2026-06-23T20:02:01.138429,2026-06-24T00:54:22.248465
PERMIT-002057,2057,confined_space,active,unit-2-zone-1,unit-2,2026-06-11T23:58:23.322146,2026-06-12T07:01:50.046527
PERMIT-002058,2058,hot_work,active,unit-5-zone-2,unit-5,2026-06-23T18:37:01.194488,2026-06-23T22:14:51.404765
PERMIT-002059,2059,electrical,active,unit-3-zone-1,unit-3,2026-06-14T21:27:59.520128,2026-06-15T01:19:21.031345
PERMIT-002060,2060,general,expired,unit-1-zone-1,unit-1,2026-06-12T01:13:38.129234,2026-06-12T02:12:47.685195
PERMIT-002061,2061,general,expired,unit-3-zone-2,unit-3,2026-06-14T19:48:32.160330,2026-06-14T22:02:00.218232
PERMIT-002062,2062,hot_work,active,unit-4-zone-1,unit-4,2026-06-12T08:35:06.844759,2026-06-12T13:03:33.471525
PERMIT-002063,2063,general,active,unit-4-zone-2,unit-4,2026-06-12T06:31:35.173481,2026-06-12T10:02:16.630769
PERMIT-002064,2064,general,active,unit-3-zone-2,unit-3,2026-06-14T21:41:08.131060,2026-06-15T02:51:22.067910
PERMIT-002065,2065,general,active,unit-1-zone-3,unit-1,2026-06-12T01:34:45.229454,2026-06-12T07:58:12.040835
PERMIT-002066,2066,general,active,unit-4-zone-3,unit-4,2026-06-12T07:56:53.394536,2026-06-12T12:35:32.942877
PERMIT-002067,2067,hot_work,active,unit-1-zone-1,unit-1,2026-06-12T01:54:30.739045,2026-06-12T06:20:46.562540
PERMIT-002068,2068,confined_space,active,unit-1-zone-2,unit-1,2026-06-12T01:37:42.865502,2026-06-12T08:59:58.754114
PERMIT-002069,2069,general,expired,unit-2-zone-3,unit-2,2026-06-12T00:05:58.588588,2026-06-12T01:50:50.809453
PERMIT-002070,2070,electrical,expired,unit-1-zone-3,unit-1,2026-06-12T01:13:24.457715,2026-06-12T02:04:10.992635
PERMIT-002071,2071,hot_work,active,unit-2-zone-2,unit-2,2026-06-12T02:15:27.002856,2026-06-12T05:24:43.191060
PERMIT-002072,2072,electrical,active,unit-1-zone-3,unit-1,2026-06-12T02:55:55.315604,2026-06-12T07:45:18.388639
PERMIT-002073,2073,general,expired,unit-5-zone-3,unit-5,2026-06-23T20:35:30.373859,2026-06-23T19:56:30.090910
PERMIT-002074,2074,electrical,active,unit-5-zone-2,unit-5,2026-06-23T21:38:08.240302,2026-06-24T03:38:28.131493
PERMIT-002075,2075,general,expired,unit-3-zone-3,unit-3,2026-06-14T23:16:22.936023,2026-06-14T22:59:00.649650
PERMIT-002076,2076,electrical,expired,unit-1-zone-1,unit-1,2026-06-12T00:31:54.241666,2026-06-12T02:08:08.370625
PERMIT-002077,2077,general,active,unit-3-zone-2,unit-3,2026-06-14T23:23:48.359827,2026-06-15T04:47:37.073434
PERMIT-002078,2078,electrical,active,unit-4-zone-3,unit-4,2026-06-12T07:51:00.504463,2026-06-12T11:41:59.256073
PERMIT-002079,2079,confined_space,active,unit-3-zone-2,unit-3,2026-06-14T23:35:52.951550,2026-06-15T07:14:18.750406
PERMIT-002080,2080,general,active,unit-4-zone-3,unit-4,2026-06-12T08:40:00.071485,2026-06-12T15:41:44.782929
PERMIT-002081,2081,electrical,expired,unit-4-zone-1,unit-4,2026-06-12T07:11:19.958091,2026-06-12T10:03:51.441867
PERMIT-002082,2082,general,active,unit-2-zone-3,unit-2,2026-06-12T00:13:44.311358,2026-06-12T06:19:53.585065
PERMIT-002083,2083,hot_work,active,unit-4-zone-3,unit-4,2026-06-12T08:49:57.651302,2026-06-12T15:39:23.040030
PERMIT-002084,2084,electrical,active,unit-4-zone-3,unit-4,2026-06-12T07:29:47.149400,2026-06-12T15:19:12.895061
PERMIT-002085,2085,hot_work,active,unit-4-zone-3,unit-4,2026-06-12T08:26:41.665389,2026-06-12T15:42:48.501669
PERMIT-002086,2086,electrical,active,unit-3-zone-3,unit-3,2026-06-14T20:55:33.141423,2026-06-15T03:55:29.221291
PERMIT-002087,2087,hot_work,active,unit-4-zone-1,unit-4,2026-06-12T10:51:02.512836,2026-06-12T13:05:23.694033
PERMIT-002088,2088,hot_work,expired,unit-5-zone-1,unit-5,2026-06-23T18:24:03.710489,2026-06-23T21:46:23.619124
PERMIT-002089,2089,general,revoked,unit-4-zone-2,unit-4,2026-06-12T08:07:53.394049,2026-06-12T14:20:06.107341
PERMIT-002090,2090,confined_space,active,unit-2-zone-1,unit-2,2026-06-12T02:26:12.830727,2026-06-12T07:11:17.869160
PERMIT-002091,2091,confined_space,active,unit-4-zone-1,unit-4,2026-06-12T09:42:10.379759,2026-06-12T12:40:33.065626
PERMIT-002092,2092,general,expired,unit-3-zone-3,unit-3,2026-06-14T23:08:15.419876,2026-06-14T23:31:49.458946
PERMIT-002093,2093,electrical,active,unit-5-zone-2,unit-5,2026-06-23T21:24:05.253221,2026-06-24T01:09:23.775260
PERMIT-002094,2094,hot_work,active,unit-1-zone-1,unit-1,2026-06-12T01:54:16.410302,2026-06-12T06:25:15.889995
PERMIT-002095,2095,electrical,active,unit-1-zone-2,unit-1,2026-06-12T02:07:41.621375,2026-06-12T09:49:06.066717
PERMIT-002096,2096,confined_space,active,unit-5-zone-1,unit-5,2026-06-23T20:33:49.459228,2026-06-24T03:58:44.834113
PERMIT-002097,2097,hot_work,active,unit-4-zone-2,unit-4,2026-06-12T11:02:12.251026,2026-06-12T17:08:09.022372
PERMIT-002098,2098,confined_space,expired,unit-2-zone-3,unit-2,2026-06-12T02:45:14.877235,2026-06-12T02:37:17.020421
PERMIT-002099,2099,confined_space,expired,unit-1-zone-1,unit-1,2026-06-12T01:43:22.208297,2026-06-12T02:01:15.410474
PERMIT-002100,2100,electrical,active,unit-3-zone-1,unit-3,2026-06-14T21:06:31.449569,2026-06-15T03:52:46.938503
PERMIT-002101,2101,electrical,active,unit-5-zone-3,unit-5,2026-06-23T19:17:41.726530,2026-06-24T01:05:28.372840
PERMIT-002102,2102,hot_work,expired,unit-2-zone-1,unit-2,2026-06-12T02:10:09.712910,2026-06-12T01:53:24.271593
PERMIT-002103,2103,confined_space,active,unit-3-zone-1,unit-3,2026-06-14T21:37:49.481427,2026-06-15T05:13:53.894237
PERMIT-002104,2104,hot_work,active,unit-3-zone-3,unit-3,2026-06-14T22:29:02.350968,2026-06-15T04:44:43.557019
PERMIT-002105,2105,general,expired,unit-1-zone-1,unit-1,2026-06-12T00:47:56.021459,2026-06-12T02:29:04.779213
PERMIT-002106,2106,general,expired,unit-1-zone-1,unit-1,2026-06-12T00:10:24.927369,2026-06-12T02:43:38.971949
PERMIT-002107,2107,electrical,active,unit-1-zone-2,unit-1,2026-06-12T00:49:12.021528,2026-06-12T08:18:45.709460
PERMIT-002108,2108,confined_space,active,unit-1-zone-3,unit-1,2026-06-12T03:13:33.985797,2026-06-12T08:24:27.873686
PERMIT-002109,2109,electrical,active,unit-5-zone-2,unit-5,2026-06-23T19:14:02.646079,2026-06-24T03:11:19.639006
PERMIT-002110,2110,confined_space,active,unit-3-zone-3,unit-3,2026-06-15T00:57:12.165742,2026-06-15T02:58:59.436224
PERMIT-002111,2111,confined_space,active,unit-3-zone-1,unit-3,2026-06-14T22:33:28.470216,2026-06-15T02:51:53.433150
PERMIT-002112,2112,general,expired,unit-5-zone-2,unit-5,2026-06-23T19:40:51.963887,2026-06-23T22:33:41.367309
PERMIT-002113,2113,general,active,unit-4-zone-2,unit-4,2026-06-12T10:18:09.890555,2026-06-12T17:35:40.427815
PERMIT-002114,2114,confined_space,expired,unit-5-zone-3,unit-5,2026-06-23T20:04:06.525304,2026-06-23T21:44:56.296427
PERMIT-002115,2115,general,active,unit-4-zone-2,unit-4,2026-06-12T09:50:55.404076,2026-06-12T16:54:24.218415
PERMIT-002116,2116,general,active,unit-2-zone-1,unit-2,2026-06-12T01:24:39.261017,2026-06-12T06:46:18.498551
PERMIT-002117,2117,electrical,expired,unit-4-zone-3,unit-4,2026-06-12T09:40:50.557480,2026-06-12T11:45:22.961417
PERMIT-002118,2118,hot_work,active,unit-1-zone-2,unit-1,2026-06-12T03:00:03.362864,2026-06-12T08:49:57.116197
PERMIT-002119,2119,confined_space,active,unit-5-zone-3,unit-5,2026-06-23T20:11:42.716211,2026-06-24T00:42:12.856698
PERMIT-002120,2120,general,active,unit-5-zone-1,unit-5,2026-06-23T22:33:55.693084,2026-06-24T03:59:54.545940
PERMIT-002121,2121,electrical,active,unit-4-zone-2,unit-4,2026-06-12T08:43:21.083596,2026-06-12T13:26:20.793903
PERMIT-002122,2122,electrical,active,unit-2-zone-2,unit-2,2026-06-12T03:24:32.315330,2026-06-12T06:53:54.114656
PERMIT-002123,2123,confined_space,active,unit-2-zone-1,unit-2,2026-06-12T00:19:51.287257,2026-06-12T04:26:04.484902
PERMIT-002124,2124,general,active,unit-5-zone-3,unit-5,2026-06-23T21:29:56.756979,2026-06-24T04:37:44.818149
PERMIT-002125,2125,confined_space,revoked,unit-3-zone-2,unit-3,2026-06-14T23:32:54.454068,2026-06-15T04:05:21.070500
PERMIT-002126,2126,hot_work,active,unit-3-zone-1,unit-3,2026-06-14T22:08:48.186252,2026-06-15T03:34:35.822267
PERMIT-002127,2127,general,active,unit-5-zone-1,unit-5,2026-06-23T22:41:27.352093,2026-06-24T03:18:08.041044
PERMIT-002128,2128,hot_work,active,unit-5-zone-2,unit-5,2026-06-23T22:15:11.231717,2026-06-24T02:48:13.454565
PERMIT-002129,2129,general,active,unit-5-zone-2,unit-5,2026-06-23T20:26:56.834581,2026-06-24T02:58:13.504301
PERMIT-002130,2130,general,expired,unit-1-zone-3,unit-1,2026-06-12T01:59:18.602416,2026-06-12T04:28:41.468185
PERMIT-002131,2131,hot_work,expired,unit-2-zone-3,unit-2,2026-06-12T03:26:29.366865,2026-06-12T03:10:59.906958
PERMIT-002132,2132,confined_space,active,unit-1-zone-1,unit-1,2026-06-12T03:24:04.552873,2026-06-12T06:55:11.908955
PERMIT-002133,2133,electrical,active,unit-2-zone-1,unit-2,2026-06-12T02:43:12.275968,2026-06-12T08:40:01.211113
PERMIT-002134,2134,hot_work,active,unit-5-zone-1,unit-5,2026-06-23T21:58:21.075205,2026-06-24T00:39:06.712223
PERMIT-002135,2135,confined_space,active,unit-2-zone-3,unit-2,2026-06-12T02:30:57.153292,2026-06-12T07:59:31.561454
PERMIT-002136,2136,hot_work,active,unit-4-zone-3,unit-4,2026-06-12T09:12:29.795319,2026-06-12T16:17:21.364906
PERMIT-002137,2137,confined_space,expired,unit-5-zone-2,unit-5,2026-06-23T22:27:36.916040,2026-06-23T23:04:33.100420
PERMIT-002138,2138,general,expired,unit-2-zone-2,unit-2,2026-06-12T02:38:00.447597,2026-06-12T04:21:17.674956
PERMIT-002139,2139,general,active,unit-4-zone-3,unit-4,2026-06-12T11:15:27.784393,2026-06-12T17:10:23.984005
PERMIT-002140,2140,confined_space,expired,unit-1-zone-3,unit-1,2026-06-12T02:09:19.753315,2026-06-12T03:18:22.380819
PERMIT-002141,2141,hot_work,expired,unit-5-zone-3,unit-5,2026-06-23T22:23:09.072630,2026-06-23T22:47:23.291465
PERMIT-002142,2142,confined_space,active,unit-2-zone-2,unit-2,2026-06-12T02:39:01.353870,2026-06-12T08:37:11.350680
PERMIT-002143,2143,confined_space,active,unit-4-zone-3,unit-4,2026-06-12T09:30:02.056741,2026-06-12T16:12:40.152560
PERMIT-002144,2144,electrical,active,unit-1-zone-1,unit-1,2026-06-12T03:20:48.898551,2026-06-12T08:14:05.375641
PERMIT-002145,2145,general,expired,unit-1-zone-1,unit-1,2026-06-12T02:07:26.124261,2026-06-12T04:47:23.359341
PERMIT-002146,2146,electrical,active,unit-2-zone-2,unit-2,2026-06-12T04:37:14.126022,2026-06-12T11:27:01.236775
PERMIT-002147,2147,hot_work,active,unit-2-zone-3,unit-2,2026-06-12T01:32:23.910132,2026-06-12T06:20:54.229857
PERMIT-002148,2148,hot_work,expired,unit-2-zone-2,unit-2,2026-06-12T01:23:20.997030,2026-06-12T04:11:52.011773
PERMIT-002149,2149,general,active,unit-3-zone-1,unit-3,2026-06-15T00:14:21.652518,2026-06-15T07:56:57.013606
PERMIT-002150,2150,confined_space,active,unit-5-zone-1,unit-5,2026-06-24T00:50:39.444772,2026-06-24T03:21:27.363674
PERMIT-002151,2151,hot_work,active,unit-4-zone-3,unit-4,2026-06-12T11:36:57.641065,2026-06-12T15:18:30.975507
PERMIT-002152,2152,general,expired,unit-2-zone-1,unit-2,2026-06-12T02:47:09.533302,2026-06-12T05:00:02.404852
PERMIT-002153,2153,confined_space,active,unit-4-zone-2,unit-4,2026-06-12T09:56:02.020294,2026-06-12T15:39:33.682763
PERMIT-002154,2154,hot_work,expired,unit-3-zone-1,unit-3,2026-06-14T23:22:29.379767,2026-06-15T00:56:28.186633
PERMIT-002155,2155,hot_work,active,unit-2-zone-3,unit-2,2026-06-12T04:07:42.165680,2026-06-12T08:20:58.533072
PERMIT-002156,2156,electrical,expired,unit-2-zone-3,unit-2,2026-06-12T01:37:00.034918,2026-06-12T04:54:55.778374
PERMIT-002157,2157,hot_work,active,unit-2-zone-1,unit-2,2026-06-12T04:43:24.395901,2026-06-12T12:09:43.793908
PERMIT-002158,2158,hot_work,active,unit-5-zone-1,unit-5,2026-06-23T21:20:55.942320,2026-06-24T02:38:46.753695
PERMIT-002159,2159,hot_work,active,unit-1-zone-2,unit-1,2026-06-12T04:09:44.555321,2026-06-12T10:33:27.913363
PERMIT-002160,2160,hot_work,active,unit-5-zone-3,unit-5,2026-06-23T22:24:45.487635,2026-06-24T04:20:22.595018
PERMIT-002161,2161,hot_work,active,unit-5-zone-1,unit-5,2026-06-23T23:51:21.139149,2026-06-24T06:51:23.569435
PERMIT-002162,2162,general,expired,unit-4-zone-1,unit-4,2026-06-12T10:24:43.604459,2026-06-12T12:55:36.378463
PERMIT-002163,2163,general,expired,unit-4-zone-2,unit-4,2026-06-12T12:14:13.441265,2026-06-12T13:12:32.509613
PERMIT-002164,2164,hot_work,active,unit-3-zone-1,unit-3,2026-06-14T23:11:56.798507,2026-06-15T07:05:46.237223
PERMIT-002165,2165,general,expired,unit-5-zone-1,unit-5,2026-06-24T01:28:42.618230,2026-06-24T00:53:24.523796
PERMIT-002166,2166,general,active,unit-4-zone-2,unit-4,2026-06-12T12:53:36.688233,2026-06-12T14:57:09.758682
PERMIT-002167,2167,hot_work,active,unit-3-zone-1,unit-3,2026-06-15T00:24:10.207371,2026-06-15T05:13:31.298091
PERMIT-002168,2168,hot_work,expired,unit-5-zone-1,unit-5,2026-06-23T22:48:56.836426,2026-06-24T01:36:00.843080
PERMIT-002169,2169,hot_work,active,unit-2-zone-1,unit-2,2026-06-12T03:25:24.046052,2026-06-12T09:35:47.302610
PERMIT-002170,2170,hot_work,expired,unit-4-zone-1,unit-4,2026-06-12T13:21:06.533734,2026-06-12T13:15:29.771847
PERMIT-002171,2171,hot_work,active,unit-5-zone-3,unit-5,2026-06-23T23:53:14.415923,2026-06-24T05:13:30.713087
PERMIT-002172,2172,confined_space,active,unit-3-zone-1,unit-3,2026-06-15T02:07:33.630096,2026-06-15T08:25:49.224109
PERMIT-002173,2173,general,active,unit-2-zone-1,unit-2,2026-06-12T03:45:57.053572,2026-06-12T07:24:07.424815
PERMIT-002174,2174,confined_space,expired,unit-2-zone-2,unit-2,2026-06-12T02:30:11.662277,2026-06-12T05:26:55.628322
PERMIT-002175,2175,general,active,unit-2-zone-3,unit-2,2026-06-12T02:53:52.247992,2026-06-12T10:47:34.550974
PERMIT-002176,2176,electrical,expired,unit-1-zone-3,unit-1,2026-06-12T02:29:20.988209,2026-06-12T04:37:34.564809
PERMIT-002177,2177,confined_space,active,unit-2-zone-2,unit-2,2026-06-12T04:57:04.066390,2026-06-12T09:29:35.319076
PERMIT-002178,2178,electrical,expired,unit-4-zone-2,unit-4,2026-06-12T11:38:58.605303,2026-06-12T13:50:10.639765
PERMIT-002179,2179,confined_space,expired,unit-3-zone-3,unit-3,2026-06-14T23:59:18.797840,2026-06-15T01:39:13.206951
PERMIT-002180,2180,hot_work,active,unit-2-zone-1,unit-2,2026-06-12T03:15:22.422715,2026-06-12T06:50:29.204803
PERMIT-002181,2181,confined_space,active,unit-4-zone-2,unit-4,2026-06-12T13:34:00.739687,2026-06-12T20:59:37.261162
PERMIT-002182,2182,general,active,unit-4-zone-1,unit-4,2026-06-12T12:01:23.489928,2026-06-12T18:57:57.935805
PERMIT-002183,2183,electrical,expired,unit-2-zone-3,unit-2,2026-06-12T02:58:14.857965,2026-06-12T06:09:00.251263
PERMIT-002184,2184,electrical,active,unit-3-zone-2,unit-3,2026-06-15T01:15:31.218286,2026-06-15T03:35:54.489214
PERMIT-002185,2185,hot_work,active,unit-4-zone-2,unit-4,2026-06-12T12:39:44.420323,2026-06-12T19:38:54.968285
PERMIT-002186,2186,confined_space,active,unit-2-zone-1,unit-2,2026-06-12T03:52:56.104516,2026-06-12T08:28:34.909521
PERMIT-002187,2187,confined_space,active,unit-5-zone-2,unit-5,2026-06-24T01:11:17.905277,2026-06-24T06:09:45.682059
PERMIT-002188,2188,electrical,active,unit-3-zone-1,unit-3,2026-06-14T23:44:35.002930,2026-06-15T05:49:39.487811
PERMIT-002189,2189,confined_space,revoked,unit-1-zone-1,unit-1,2026-06-12T04:53:57.344780,2026-06-12T08:34:06.324376
PERMIT-002190,2190,hot_work,active,unit-1-zone-3,unit-1,2026-06-12T05:39:55.581444,2026-06-12T13:37:40.589022
PERMIT-002191,2191,electrical,active,unit-5-zone-3,unit-5,2026-06-23T23:59:37.338763,2026-06-24T02:22:53.338206
PERMIT-002192,2192,electrical,expired,unit-1-zone-1,unit-1,2026-06-12T05:48:36.016292,2026-06-12T04:53:26.716153
PERMIT-002193,2193,confined_space,expired,unit-5-zone-3,unit-5,2026-06-24T00:05:22.593780,2026-06-24T02:13:11.462185
PERMIT-002194,2194,electrical,active,unit-3-zone-3,unit-3,2026-06-14T23:41:16.876317,2026-06-15T04:30:44.778165
PERMIT-002195,2195,confined_space,active,unit-5-zone-2,unit-5,2026-06-24T01:53:22.718526,2026-06-24T07:32:02.228001
PERMIT-002196,2196,electrical,active,unit-4-zone-2,unit-4,2026-06-12T13:22:46.976572,2026-06-12T15:58:27.720283
PERMIT-002197,2197,confined_space,active,unit-1-zone-2,unit-1,2026-06-12T03:59:51.735408,2026-06-12T08:05:23.291648
PERMIT-002198,2198,electrical,active,unit-2-zone-1,unit-2,2026-06-12T04:48:16.536364,2026-06-12T09:59:08.044085
PERMIT-002199,2199,electrical,active,unit-3-zone-3,unit-3,2026-06-15T01:16:43.224914,2026-06-15T06:20:11.119524
PERMIT-002200,2200,general,active,unit-1-zone-3,unit-1,2026-06-12T05:45:26.943087,2026-06-12T10:37:37.118666
PERMIT-002201,2201,confined_space,active,unit-3-zone-1,unit-3,2026-06-15T03:10:56.816969,2026-06-15T08:19:32.750934
PERMIT-002202,2202,electrical,active,unit-4-zone-2,unit-4,2026-06-12T14:08:12.299968,2026-06-12T20:39:43.330631
PERMIT-002203,2203,confined_space,active,unit-4-zone-1,unit-4,2026-06-12T12:05:31.202873,2026-06-12T19:02:27.475054
PERMIT-002204,2204,confined_space,active,unit-1-zone-3,unit-1,2026-06-12T04:26:19.394546,2026-06-12T07:17:14.047092
PERMIT-002205,2205,electrical,active,unit-2-zone-2,unit-2,2026-06-12T03:38:08.480121,2026-06-12T08:31:03.503677
PERMIT-002206,2206,confined_space,active,unit-5-zone-3,unit-5,2026-06-24T01:49:26.100431,2026-06-24T08:48:40.064764
PERMIT-002207,2207,general,active,unit-3-zone-2,unit-3,2026-06-15T01:48:16.761237,2026-06-15T08:58:02.658369
PERMIT-002208,2208,hot_work,active,unit-5-zone-3,unit-5,2026-06-24T02:12:54.056289,2026-06-24T08:53:42.891117
PERMIT-002209,2209,electrical,active,unit-2-zone-3,unit-2,2026-06-12T05:05:45.786475,2026-06-12T07:40:55.438207
PERMIT-002210,2210,electrical,active,unit-3-zone-2,unit-3,2026-06-15T03:41:05.939977,2026-06-15T09:51:54.745317
PERMIT-002211,2211,general,active,unit-5-zone-3,unit-5,2026-06-24T00:23:35.093248,2026-06-24T06:13:31.196305
PERMIT-002212,2212,hot_work,active,unit-3-zone-2,unit-3,2026-06-15T00:14:10.561554,2026-06-15T05:54:55.091947
PERMIT-002213,2213,confined_space,active,unit-5-zone-3,unit-5,2026-06-24T02:46:43.593383,2026-06-24T08:56:39.724021
PERMIT-002214,2214,general,active,unit-2-zone-3,unit-2,2026-06-12T05:28:02.414673,2026-06-12T09:16:13.804033
PERMIT-002215,2215,electrical,expired,unit-1-zone-2,unit-1,2026-06-12T03:19:08.432983,2026-06-12T05:33:20.043934
PERMIT-002216,2216,electrical,active,unit-4-zone-1,unit-4,2026-06-12T14:59:02.775732,2026-06-12T17:37:33.517822
PERMIT-002217,2217,hot_work,active,unit-3-zone-1,unit-3,2026-06-15T03:24:38.451384,2026-06-15T08:11:00.838759
PERMIT-002218,2218,general,active,unit-5-zone-1,unit-5,2026-06-24T01:01:08.994933,2026-06-24T03:35:08.725775
PERMIT-002219,2219,general,active,unit-1-zone-3,unit-1,2026-06-12T05:21:05.542700,2026-06-12T09:29:41.662198
PERMIT-002220,2220,general,active,unit-2-zone-3,unit-2,2026-06-12T06:31:40.593180,2026-06-12T14:23:29.943994
PERMIT-002221,2221,hot_work,expired,unit-3-zone-3,unit-3,2026-06-15T01:35:09.632322,2026-06-15T03:45:03.515853
PERMIT-002222,2222,hot_work,active,unit-1-zone-2,unit-1,2026-06-12T06:30:09.095943,2026-06-12T09:53:07.642194
PERMIT-002223,2223,hot_work,expired,unit-1-zone-1,unit-1,2026-06-12T04:10:08.582989,2026-06-12T07:17:19.183728
PERMIT-002224,2224,confined_space,active,unit-2-zone-2,unit-2,2026-06-12T06:37:13.314860,2026-06-12T14:19:57.606518
PERMIT-002225,2225,electrical,active,unit-5-zone-2,unit-5,2026-06-23T23:38:54.919724,2026-06-24T05:43:42.404481
PERMIT-002226,2226,electrical,active,unit-1-zone-3,unit-1,2026-06-12T05:00:17.673638,2026-06-12T08:31:39.926445
PERMIT-002227,2227,electrical,expired,unit-2-zone-2,unit-2,2026-06-12T07:23:21.906708,2026-06-12T07:39:53.263843
PERMIT-002228,2228,electrical,active,unit-3-zone-1,unit-3,2026-06-15T03:36:40.442576,2026-06-15T09:39:54.802717
PERMIT-002229,2229,general,active,unit-1-zone-1,unit-1,2026-06-12T04:52:21.887463,2026-06-12T09:00:58.417868
PERMIT-002230,2230,general,active,unit-1-zone-3,unit-1,2026-06-12T04:28:34.836304,2026-06-12T10:57:05.239829
PERMIT-002231,2231,general,active,unit-2-zone-1,unit-2,2026-06-12T04:26:00.934303,2026-06-12T11:45:11.815285
PERMIT-002232,2232,general,active,unit-3-zone-3,unit-3,2026-06-15T02:24:49.807218,2026-06-15T06:12:47.855104
PERMIT-002233,2233,general,active,unit-5-zone-1,unit-5,2026-06-24T02:46:52.911932,2026-06-24T09:05:54.246501
PERMIT-002234,2234,hot_work,active,unit-5-zone-1,unit-5,2026-06-24T02:57:07.530847,2026-06-24T08:43:08.190112
PERMIT-002235,2235,general,active,unit-3-zone-3,unit-3,2026-06-15T02:10:49.575210,2026-06-15T06:07:38.853474
PERMIT-002236,2236,hot_work,expired,unit-1-zone-3,unit-1,2026-06-12T05:08:58.833538,2026-06-12T07:12:28.972622
PERMIT-002237,2237,electrical,revoked,unit-5-zone-1,unit-5,2026-06-24T00:09:34.270916,2026-06-24T03:14:07.380284
PERMIT-002238,2238,electrical,active,unit-4-zone-2,unit-4,2026-06-12T13:37:45.280332,2026-06-12T20:22:16.671644
PERMIT-002239,2239,general,expired,unit-2-zone-2,unit-2,2026-06-12T05:51:17.946321,2026-06-12T08:19:51.282913
PERMIT-002240,2240,electrical,active,unit-1-zone-1,unit-1,2026-06-12T06:26:27.581661,2026-06-12T09:40:01.512387
PERMIT-002241,2241,confined_space,active,unit-2-zone-3,unit-2,2026-06-12T08:27:29.915252,2026-06-12T11:24:30.999308
PERMIT-002242,2242,general,active,unit-3-zone-1,unit-3,2026-06-15T04:40:49.588531,2026-06-15T11:43:44.579119
